time,gFx,gFy,gFz,TgF
0.364993,-0.0828,1.0886,0.226,1.11
0.395875,-0.0645,1.064,0.2714,1.1
0.412504,-0.0403,1.039,0.2377,1.07
0.429345,-0.0318,1.0298,0.3279,1.08
0.445468,-0.0213,0.9882,0.334,1.04
0.465665,-0.0208,0.9139,0.3144,0.97
0.49565,-0.1014,0.8763,0.2731,0.92
0.513124,-0.1229,0.8983,0.2448,0.94
0.529098,-0.1273,0.9281,0.2536,0.97
0.546203,-0.129,0.9482,0.269,0.99
0.565904,-0.1231,0.9638,0.2382,1
0.596689,-0.1131,0.9709,0.2196,1
0.612977,-0.1026,0.945,0.2101,0.97
0.629715,-0.088,0.9286,0.1913,0.95
0.647252,-0.0831,0.9164,0.2712,0.96
0.683583,-0.1031,0.8929,0.2424,0.93
0.703861,-0.1043,0.9293,0.3178,0.99
0.712654,-0.0897,0.9462,0.3274,1.01
0.735224,-0.0728,0.9611,0.28,1
0.74644,-0.0755,0.9723,0.2707,1.01
0.779948,-0.1312,1.0464,0.2912,1.09
0.796568,-0.1397,1.0801,0.2314,1.11
0.813238,-0.1429,1.1245,0.1603,1.14
0.830788,-0.1542,1.2071,0.0965,1.22
0.867363,-0.1441,1.3549,0.108,1.37
0.883426,-0.1652,1.3134,0.054,1.32
0.897013,-0.1334,1.1949,0.0195,1.2
0.914435,-0.0945,0.9877,0.0684,0.99
0.931077,0.0002,0.8756,0.1219,0.88
0.967549,0.0313,0.9704,-0.0643,0.97
0.980777,-0.0247,1.0156,-0.0606,1.02
0.999557,-0.0669,1.0148,-0.073,1.02
1.014217,-0.0838,0.9992,-0.0418,1
1.031939,-0.009,0.9381,-0.0337,0.94
1.068438,0.1732,0.8514,-0.0616,0.87
1.083621,0.141,0.9056,0.0584,0.92
1.098467,0.0481,0.9513,0.1283,0.96
1.115316,0.0322,0.997,0.1412,1.01
1.148417,0.0721,1.0232,0.1175,1.03
1.165276,0.0889,0.9706,0.1202,0.98
1.186113,0.0782,0.9039,0.1512,0.92
1.203196,0.0533,0.8964,0.1544,0.91
1.214957,0.0261,0.9066,0.1566,0.92
1.249187,0.0095,0.9149,0.1869,0.93
1.265604,0.021,0.91,0.1945,0.93
1.286127,0.0501,0.921,0.1888,0.94
1.303709,0.0442,0.9423,0.1847,0.96
1.315191,0.0496,0.9545,0.1705,0.97
1.348873,0.0161,0.9645,0.1813,0.98
1.366423,0.011,0.9491,0.1891,0.97
1.387094,0.0017,0.9423,0.1659,0.96
1.404486,0.0076,0.9523,0.1451,0.96
1.416148,0.0222,0.9719,0.1649,0.99
1.449204,0.0523,1.0657,0.1678,1.08
1.466623,0.0281,1.1343,0.1356,1.14
1.486427,-0.0066,1.1939,0.1385,1.2
1.499871,-0.0059,1.2069,0.152,1.22
1.516597,0.0164,1.2135,0.1424,1.22
1.550652,-0.0662,1.3109,0.2086,1.33
1.56705,-0.1583,1.3498,0.1695,1.37
1.588099,-0.1385,1.1949,0.1451,1.21
1.601958,-0.0679,1.0254,0.1461,1.04
1.617025,0.0237,0.8497,0.1434,0.86
1.650888,-0.0191,0.6816,0.1092,0.69
1.666731,-0.095,0.7178,0.0877,0.73
1.694831,-0.1437,0.7766,0.0467,0.79
1.704137,-0.163,0.8267,-0.0313,0.84
1.735043,-0.1688,0.9787,0.0105,0.99
1.750428,-0.1891,1.0517,0.0332,1.07
1.771587,-0.1593,1.1951,0.0901,1.21
1.787666,-0.1065,1.2452,0.1402,1.26
1.80067,-0.0501,1.1842,0.1493,1.19
1.834787,0.0555,0.9215,0.1309,0.93
1.850809,0.0755,0.8602,0.1148,0.87
1.871172,0.0535,0.8309,0.1055,0.84
1.888079,-0.0064,0.8375,0.1121,0.84
1.900773,-0.0366,0.8499,0.12,0.86
1.934408,-0.0757,0.889,0.1353,0.9
1.951424,-0.096,0.9025,0.1554,0.92
1.97217,-0.1011,0.9354,0.1556,0.95
1.987816,-0.0965,0.9513,0.1505,0.97
2.000959,-0.1075,0.9545,0.1422,0.97
2.035033,-0.1231,0.935,0.1305,0.95
2.052034,-0.1046,0.9391,0.149,0.96
2.068734,-0.1021,0.9738,0.1368,0.99
2.089115,-0.0923,1.0217,0.0958,1.03
2.106038,-0.1114,1.0576,0.1204,1.07
2.135291,-0.107,1.0525,0.1568,1.07
2.152446,-0.0889,1.0798,0.1112,1.09
2.169131,-0.0613,1.1463,0.1818,1.16
2.189027,-0.0567,1.1986,0.2052,1.22
2.205632,-0.0244,1.202,0.2123,1.22
2.23538,0.0322,1.2039,0.1683,1.22
2.252829,0.0337,1.2166,0.1901,1.23
2.269745,-0.0464,1.2501,0.159,1.26
2.289391,-0.0941,1.1907,0.0344,1.19
2.307418,-0.0584,1.1026,0.0227,1.1
2.335714,-0.0173,0.9907,-0.011,0.99
2.352922,0.0491,0.8756,-0.0066,0.88
2.370669,0.128,0.7693,0.0489,0.78
2.389793,0.1869,0.6958,-0.065,0.72
2.406971,0.1551,0.7324,-0.152,0.76
2.437281,-0.0413,1.0102,-0.0164,1.01
2.453268,-0.1373,1.19,0.0542,1.2
2.469604,-0.1077,1.2122,0.1026,1.22
2.491154,0.0002,1.0576,0.1339,1.07
2.508455,0.033,0.91,0.1224,0.92
2.53735,-0.0171,0.8135,0.0911,0.82
2.553941,-0.0735,0.8324,0.119,0.84
2.570709,-0.0838,0.8729,0.128,0.89
2.593,-0.0281,0.9147,0.1419,0.93
2.612077,0.0064,0.9357,0.1632,0.95
2.627497,-0.0027,0.9357,0.1713,0.95
2.653317,-0.0142,0.9306,0.1998,0.95
2.67239,-0.0161,0.9391,0.1735,0.96
2.689057,-0.0205,0.9552,0.1642,0.97
2.721051,-0.0264,0.9381,0.1231,0.95
2.736787,-0.0398,0.9274,0.1869,0.95
2.755362,-0.032,0.9345,0.192,0.95
2.771185,-0.0342,0.9416,0.1439,0.95
2.791192,-0.0181,0.9938,0.0887,1
2.820598,0.0437,1.1485,0.1625,1.16
2.837841,0.0388,1.2296,0.1898,1.24
2.855684,-0.0176,1.2897,0.1742,1.3
2.870984,-0.0464,1.3229,0.1571,1.33
2.890986,-0.0476,1.3317,0.1617,1.34
2.920543,-0.1432,1.2975,0.1192,1.31
2.937677,-0.1116,1.1712,0.1033,1.18
2.955285,-0.0919,1.0114,0.0994,1.02
2.971608,-0.0611,0.8978,0.1148,0.91
2.991432,-0.0865,0.8201,0.0247,0.83
3.021195,-0.1219,0.7701,-0.1134,0.79
3.039042,-0.1046,0.8223,-0.1046,0.84
3.055204,-0.1261,0.9142,-0.0586,0.92
3.076287,-0.1019,1.0745,0.0164,1.08
3.092889,-0.1033,1.1514,0.0413,1.16
3.122429,-0.0528,1.1109,0.0919,1.12
3.139005,0.009,1.0009,0.0843,1
3.156472,0.0799,0.8841,0.1021,0.89
3.172741,0.0743,0.8363,0.1031,0.85
3.193296,0.0107,0.8365,0.0721,0.84
3.22269,-0.0481,0.8199,0.0774,0.82
3.239352,-0.0506,0.8155,0.0867,0.82
3.255824,-0.0699,0.8438,0.0887,0.85
3.276624,-0.0892,0.8946,0.1241,0.91
3.306403,-0.0845,0.9413,0.0591,0.95
3.324891,-0.0738,0.9929,0.1581,1.01
3.339133,-0.0525,0.9955,0.1556,1.01
3.356716,-0.0511,0.9604,0.1048,0.97
3.393276,-0.0799,0.9521,0.0938,0.96
3.408788,-0.0498,0.9677,0.1082,0.98
3.422991,-0.0523,1.0039,0.1388,1.01
3.440592,-0.0701,1.0505,0.1014,1.06
3.457742,-0.0958,1.1006,0.108,1.11
3.49444,-0.1422,1.189,0.1246,1.2
3.509172,-0.0843,1.221,0.1544,1.23
3.5234,-0.0213,1.2587,0.0745,1.26
3.540433,0.084,1.3542,0.216,1.37
3.55718,0.0322,1.4522,0.2255,1.47
3.57758,0.0024,1.3935,0.063,1.39
3.606646,0.063,1.041,0.1021,1.05
3.624805,0.0953,0.8487,0.1011,0.86
3.640832,0.1314,0.6775,0.0403,0.69
3.657351,0.1405,0.5695,-0.0625,0.59
3.678317,0.0633,0.7012,-0.0953,0.71
3.70718,-0.0559,1.0432,-0.075,1.05
3.724164,-0.1444,1.2372,-0.065,1.25
3.741239,-0.0728,1.2577,0.0359,1.26
3.758413,0.0217,1.0815,0.0855,1.09
3.794876,0.054,0.7635,0.0545,0.77
3.811369,-0.0156,0.7657,0.0667,0.77
3.824534,-0.0638,0.8194,0.1014,0.83
3.841202,-0.0733,0.88,0.0938,0.89
3.859052,-0.0198,0.9379,0.1043,0.94
3.89498,0.034,0.9482,0.084,0.95
3.913123,0.0144,0.9198,0.1473,0.93
3.924227,0.0269,0.9003,0.152,0.91
3.941053,0.0322,0.8766,0.1461,0.89
3.978434,0.0349,0.9074,0.117,0.92
3.995588,0.031,0.9147,0.1297,0.92
4.008521,0.0247,0.9298,0.1292,0.94
4.025127,0.0171,0.9533,0.138,0.96
4.042563,0.002,0.988,0.1835,1
4.079228,0.0298,1.0938,0.1336,1.1
4.096868,0.0298,1.1578,0.1769,1.17
4.108608,0.0083,1.1871,0.1862,1.2
4.1263,-0.0066,1.1959,0.1783,1.21
4.142663,-0.0193,1.2254,0.1051,1.23
4.162364,-0.0007,1.3124,0.2194,1.33
4.196529,-0.2365,1.4336,0.0816,1.46
4.214664,-0.1571,1.2574,0.086,1.27
4.22593,-0.118,1.0969,0.0462,1.1
4.242764,-0.042,0.9223,0.0811,0.93
4.276929,-0.0838,0.7029,-0.0227,0.71
4.297083,-0.0748,0.6491,-0.0889,0.66
4.316673,-0.1036,0.7657,-0.0894,0.78
4.326366,-0.106,0.8531,-0.0533,0.86
4.343019,-0.0894,1.0014,0.0318,1.01
4.376808,-0.0948,1.1922,0.0335,1.2
4.397633,-0.0298,1.085,0.0493,1.09
4.416955,0.0513,0.965,0.084,0.97
4.426259,0.0836,0.9183,0.0901,0.93
4.443624,0.0772,0.8812,0.0845,0.89
4.477089,-0.012,0.8389,0.1441,0.85
4.497193,-0.0454,0.8218,0.0858,0.83
4.516671,-0.0398,0.8069,0.1244,0.82
4.5311,-0.0191,0.8153,0.1222,0.82
4.544007,-0.0247,0.8236,0.1165,0.83
4.578776,-0.0941,0.9025,0.1459,0.92
4.593952,-0.0921,0.9088,0.1576,0.93
4.609926,-0.0503,0.9301,0.1673,0.95
4.628081,-0.0083,0.9655,0.128,0.97
4.644765,-0.0129,1.0041,0.1405,1.01
4.680444,-0.0669,1.0192,0.1082,1.03
4.696272,-0.0611,1.0337,0.1129,1.04
4.711143,-0.0635,1.0503,0.1405,1.06
4.728114,-0.0814,1.115,0.0711,1.12
4.761782,-0.0464,1.3434,0.2712,1.37
4.778847,0.0264,1.3974,0.2431,1.42
4.798323,0.0728,1.3974,0.1683,1.41
4.81424,0.1038,1.4551,0.2062,1.47
4.828474,0.0169,1.4329,0.1214,1.44
4.862044,0.0239,1.0916,-0.0313,1.09
4.878602,0.066,0.9565,0.0562,0.96
4.899351,0.118,0.7332,-0.0235,0.74
4.915457,0.1669,0.6203,-0.1393,0.66
4.928088,0.2201,0.5607,-0.2209,0.64
4.962749,-0.0154,0.9113,-0.0437,0.91
4.982671,-0.1803,1.2169,0.0386,1.23
4.998085,-0.1317,1.2616,0.1009,1.27
5.01181,0.0332,1.1258,0.1046,1.13
5.028684,0.1156,0.9279,0.0977,0.94
5.063319,-0.0107,0.7422,0.0936,0.75
5.0798,-0.0887,0.7864,0.0928,0.8
5.108321,-0.0572,0.8922,0.1292,0.9
5.118242,-0.0107,0.9215,0.1437,0.93
5.129004,0.0249,0.9328,0.1334,0.94
5.162691,0.0193,0.8986,0.1502,0.91
5.182757,0.0049,0.8827,0.1681,0.9
5.20031,-0.0054,0.8822,0.1769,0.9
5.212437,-0.0061,0.9056,0.1713,0.92
5.22933,-0.01,0.9235,0.1395,0.93
5.262938,-0.0144,0.9464,0.2023,0.97
5.284183,-0.0332,0.9941,0.2038,1.02
5.298401,-0.0227,1.0254,0.1598,1.04
5.313056,0.0017,1.0713,0.141,1.08
5.346605,0.0034,1.2401,0.1986,1.26
5.363921,-0.0083,1.2789,0.2328,1.3
5.384416,-0.0022,1.2386,0.2778,1.27
5.397221,-0.0132,1.202,0.258,1.23
5.4135,0.0029,1.2044,0.1439,1.21
5.430949,-0.0899,1.257,0.2836,1.29
5.464562,-0.1146,1.0901,0.0618,1.1
5.481759,-0.0467,0.9941,0.0474,1
5.501298,-0.0599,0.9416,0.0858,0.95
5.516799,-0.1432,0.87,-0.0432,0.88
5.547534,-0.1593,0.8365,-0.1192,0.86
5.564622,-0.1735,0.9227,-0.0779,0.94
5.584768,-0.1004,1.0884,-0.0044,1.09
5.602161,-0.0657,1.168,0.0748,1.17
5.613922,-0.0535,1.1646,0.108,1.17
5.648295,0.022,0.9315,0.074,0.93
5.664376,0.097,0.8272,0.0618,0.84
5.685073,0.0838,0.7823,0.063,0.79
5.703332,0.0254,0.7952,0.0801,0.8
5.714553,-0.0283,0.8087,0.0862,0.81
5.748604,-0.074,0.8526,0.1366,0.87
5.765008,-0.0679,0.8771,0.0718,0.88
5.785634,-0.0562,0.8871,0.1036,0.89
5.803524,-0.0523,0.9213,0.1041,0.93
5.81478,-0.0679,0.9232,0.1063,0.93
5.848226,-0.0379,0.9587,0.1136,0.97
5.86553,-0.0364,0.986,0.1244,0.99
5.885576,-0.0217,1.0083,0.1019,1.01
5.902166,-0.034,1.0151,0.1163,1.02
5.93256,-0.042,1.0691,0.0762,1.07
5.948976,-0.0462,1.1245,0.1383,1.13
5.966261,-0.096,1.1732,0.1319,1.18
5.982455,-0.1119,1.1846,0.1419,1.2
6.002909,-0.0638,1.1693,0.1818,1.19
6.019944,0.0708,1.18,0.1498,1.19
6.049864,0.0696,1.275,0.159,1.29
6.06609,-0.0005,1.2689,0.1388,1.28
6.086084,0.0164,1.1839,0.0679,1.19
6.102757,0.0606,1.0664,0.1446,1.08
6.132393,0.0928,0.8189,-0.0733,0.83
6.150331,0.1637,0.728,-0.0838,0.75
6.166702,0.1195,0.8079,-0.0393,0.82
6.188119,0.0462,0.9877,-0.0916,0.99
6.203884,-0.0103,1.146,-0.0142,1.15
6.233635,0.0266,1.1394,0.0403,1.14
6.250789,0.0606,0.9714,0.063,0.98
6.266598,0.0735,0.8199,0.0738,0.83
6.288109,0.0191,0.7258,0.0735,0.73
6.305557,-0.0535,0.7654,0.0958,0.77
6.333923,-0.0401,0.9191,0.0919,0.92
6.349934,-0.0049,0.9587,0.0613,0.96
6.367065,0.0007,0.9728,0.0806,0.98
6.390675,0.0276,0.9293,0.12,0.94
6.408882,0.0503,0.9,0.1278,0.91
6.438789,0.0528,0.881,0.1383,0.89
6.449996,0.0643,0.8817,0.1483,0.9
6.468099,0.0779,0.8837,0.1727,0.9
6.48376,0.0525,0.9056,0.1813,0.93
6.503824,0.0208,0.9301,0.1781,0.95
6.53338,0.0357,0.9257,0.1532,0.94
6.551692,0.0467,0.9721,0.1561,0.99
6.568464,0.0374,1.0473,0.1588,1.06
6.587318,0.0186,1.149,0.1573,1.16
6.605253,0.0169,1.2482,0.1556,1.26
6.634354,0.0105,1.3928,0.3039,1.43
6.651769,0.0027,1.3574,0.3051,1.39
6.668152,-0.0215,1.3041,0.2531,1.33
6.688918,-0.0024,1.2789,0.2558,1.3
6.706055,-0.1412,1.3327,0.2634,1.37
6.73556,-0.1703,1.1092,0.0733,1.12
6.751778,-0.0816,0.9381,0.0239,0.94
6.769495,-0.0472,0.7962,0.1287,0.81
6.785523,-0.1375,0.6951,0.0142,0.71
6.805956,-0.1429,0.6205,-0.1038,0.65
6.83604,-0.1586,0.792,-0.041,0.81
6.852423,-0.0818,0.9511,0.0173,0.95
6.869218,-0.0432,1.1026,0.0381,1.1
6.886311,-0.0237,1.1856,0.022,1.19
6.91837,0.0259,0.9628,0.0107,0.96
6.936515,0.0823,0.8309,0.0274,0.84
6.953151,0.0569,0.7947,0.0283,0.8
6.969759,-0.0279,0.8216,0.0173,0.82
6.986349,-0.0799,0.8739,0.0366,0.88
7.00719,-0.0765,0.924,0.0682,0.93
7.035802,-0.0398,0.9166,0.0635,0.92
7.052423,-0.0545,0.9027,0.0975,0.91
7.069466,-0.0818,0.9081,0.1151,0.92
7.088588,-0.0818,0.91,0.0349,0.91
7.119503,-0.0386,0.9533,0.0708,0.96
7.135911,-0.033,0.9653,0.0992,0.97
7.152958,-0.0259,0.9963,0.1158,1
7.189746,-0.0442,1.0796,0.0237,1.08
7.202925,-0.0713,1.135,-0.0464,1.14
7.219863,-0.055,1.2352,0.1048,1.24
7.237108,0.0093,1.309,0.2692,1.34
7.253983,0.106,1.308,0.1974,1.33
7.291199,0.1075,1.3547,0.2099,1.38
7.307226,-0.0242,1.2936,0.0462,1.29
7.321149,-0.054,1.1802,-0.0164,1.18
7.337304,0.0024,1.0222,0,1.02
7.353742,0.0266,0.9032,0.1512,0.92
7.387682,0.1918,0.6296,-0.1275,0.67
7.408023,0.2844,0.6885,-0.1146,0.75
7.423966,0.1937,0.8424,-0.1073,0.87
7.437744,0.0745,1.0251,-0.0967,1.03
7.453859,-0.0738,1.223,-0.0393,1.23
7.487856,0.0398,1.1592,0.1077,1.16
7.509094,0.0855,0.9159,0.1068,0.93
7.525509,0.0765,0.795,0.0897,0.8
7.53748,0.0364,0.7605,0.0818,0.77
7.554698,-0.0577,0.7784,0.0889,0.79
7.592045,-0.0684,0.8942,0.1361,0.91
7.608613,-0.0044,0.9438,0.1495,0.96
7.621656,0.03,0.9511,0.1522,0.96
7.637904,0.0127,0.9313,0.1405,0.94
7.655804,0.0134,0.9008,0.1329,0.91
7.692099,0.0623,0.8624,0.1962,0.89
7.708666,0.0611,0.8658,0.1849,0.89
7.721562,0.0513,0.8817,0.1801,0.9
7.739448,0.0247,0.9022,0.2079,0.93
7.755729,0.0098,0.9269,0.215,0.95
7.789767,-0.0151,1.0002,0.1143,1.01
7.808825,0.0186,1.1109,0.1493,1.12
7.824684,0.0366,1.1903,0.193,1.21
7.839833,0.0515,1.2438,0.2062,1.26
7.856652,0.0493,1.2924,0.2756,1.32
7.893012,0.031,1.3767,0.2399,1.4
7.909197,-0.0887,1.4954,0.4424,1.56
7.922803,-0.1901,1.4453,0.1744,1.47
7.93989,-0.148,1.256,0.1884,1.28
7.973372,-0.0677,0.8876,0.1058,0.9
7.989933,-0.119,0.7708,0.0625,0.78
8.009832,-0.1432,0.6452,-0.0552,0.66
8.026998,-0.0955,0.6345,-0.087,0.65
8.039731,-0.1229,0.74,-0.0899,0.76
8.073221,-0.0696,1.0615,0.0098,1.06
8.089818,-0.0584,1.1939,0.0244,1.2
8.110792,-0.0032,1.1697,0.0569,1.17
8.124757,0.0491,1.0236,0.0643,1.03
8.139817,0.1048,0.8582,0.0855,0.87
8.173375,0.0721,0.7388,0.064,0.75
8.195059,-0.0391,0.7845,0.0716,0.79
8.208836,-0.0557,0.8126,0.0721,0.82
8.224323,-0.0491,0.826,0.0689,0.83
8.240757,-0.0305,0.8389,0.077,0.84
8.27522,-0.045,0.8724,0.098,0.88
8.291314,-0.0611,0.8966,0.0782,0.9
8.332448,-0.0515,1.0249,0.0577,1.03
8.332691,-0.0515,1.0249,0.0577,1.03
8.347571,-0.0286,1.0828,0.0718,1.09
8.373811,0.0098,1.1607,0.1092,1.17
8.404019,-0.0332,1.1991,0.098,1.2
8.404281,-0.0332,1.1991,0.098,1.2
8.423888,-0.0899,1.2098,0.1119,1.22
8.442377,-0.0508,1.2328,0.1102,1.24
8.474687,0.0897,1.4658,0.1542,1.48
8.49222,-0.0239,1.6144,0.0633,1.62
8.511066,0.0259,1.4045,-0.1468,1.41
8.525415,0.1852,1.1133,-0.0125,1.13
8.557573,0.3022,0.6032,-0.0655,0.68
8.574996,0.2656,0.4686,-0.1798,0.57
8.591649,0.0677,0.602,-0.2074,0.64
8.61072,-0.087,0.8404,-0.0887,0.85
8.6266,-0.1664,1.1241,-0.0029,1.14
8.658805,0.1287,1.2555,0.0567,1.26
8.675394,0.2223,1.061,0.0647,1.09
8.693887,0.1085,0.8602,0.0699,0.87
8.708743,0.0198,0.7683,0.0696,0.77
8.724922,-0.0914,0.7676,0.0716,0.78
8.758832,-0.0833,0.8473,0.0621,0.85
8.774986,-0.0039,0.8707,0.0542,0.87
8.794627,0.0335,0.8819,0.0994,0.89
8.808788,0.0247,0.8683,0.1319,0.88
8.825603,0.009,0.8661,0.1625,0.88
8.858954,0.0393,0.8893,0.1708,0.91
8.876547,0.0384,0.9235,0.1415,0.94
8.893341,0.0181,0.9613,0.1461,0.97
8.913579,0.0164,0.9938,0.1727,1.01
8.929025,0.0132,1.0219,0.1405,1.03
8.959012,0.031,1.1299,0.1112,1.14
8.975938,0.0506,1.2223,0.1612,1.23
8.99542,0.0706,1.3168,0.2331,1.34
9.009365,0.0831,1.3166,0.236,1.34
9.043154,0.0611,1.2245,0.0369,1.23
9.059649,-0.012,1.2504,0.3498,1.3
9.076393,-0.2096,1.2184,0.1011,1.24
9.095873,-0.1182,1.0662,0.0897,1.08
9.109779,-0.0569,0.9648,0.0293,0.97
9.143422,-0.1456,0.8289,-0.0992,0.85
9.160871,-0.2023,0.8964,-0.1568,0.93
9.177173,-0.2482,1.0417,-0.064,1.07
9.197478,-0.1564,1.2093,-0.0432,1.22
9.210905,-0.053,1.2767,-0.0274,1.28
9.244146,0.0506,1.1949,0.0699,1.2
9.261145,0.0811,1.0073,0.0633,1.01
9.276863,0.151,0.7979,0.0511,0.81
9.298107,0.1349,0.6164,0.0535,0.63
9.312276,0.0501,0.5846,0.0621,0.59
9.344556,-0.0655,0.6848,0.0931,0.69
9.360927,-0.0442,0.7815,0.0921,0.79
9.378068,-0.0396,0.8614,0.0872,0.87
9.398716,-0.0716,0.9445,0.0638,0.95
9.41305,-0.0787,0.9655,0.0877,0.97
9.444899,-0.0225,0.8981,0.1361,0.91
9.464919,0.0042,0.8477,0.1327,0.86
9.478988,0.0195,0.8546,0.0789,0.86
9.495427,-0.0015,0.9225,0.1004,0.93
9.515164,-0.0442,1.0039,0.0493,1.01
9.545188,-0.0173,1.1011,0.0855,1.1
9.562678,-0.0293,1.1587,0.1151,1.16
9.579083,-0.0838,1.2196,0.0445,1.22
9.599285,-0.0638,1.3302,0.2125,1.35
9.614773,-0.0181,1.3439,0.2345,1.36
9.64546,0.2253,1.3483,0.1906,1.38
9.661977,0.2081,1.4417,0.2614,1.48
9.679345,0.0283,1.4504,-0.0217,1.45
9.696057,0.02,1.2831,-0.1449,1.29
9.716412,0.0884,1.0087,0.1248,1.02
9.745848,0.1805,0.6047,-0.1832,0.66
9.763244,0.2035,0.4857,-0.1251,0.54
9.779298,0.162,0.655,-0.1036,0.68
9.800536,0.0665,0.9345,-0.1383,0.95
9.815524,-0.0537,1.2162,-0.044,1.22
9.847027,0.0833,1.1712,0.0867,1.18
9.863503,0.1229,0.9699,0.063,0.98
9.879627,0.1285,0.816,0.0577,0.83
9.901067,0.0335,0.7302,0.0799,0.74
9.932433,-0.0967,0.8333,0.0955,0.84
9.947617,-0.0704,0.8876,0.0767,0.89
9.963149,-0.009,0.9147,0.0752,0.92
9.981995,0.0464,0.9069,0.1204,0.92
9.998596,0.053,0.8905,0.1532,0.91
10.02936,0.0457,0.8653,0.1566,0.88
10.050113,0.0608,0.8749,0.1507,0.89
10.066393,0.0533,0.924,0.1498,0.94
10.083869,0.0076,0.9863,0.1823,1
10.098605,-0.0017,1.0344,0.192,1.05
10.129674,0.0254,1.0764,0.1874,1.09
10.149875,0.0806,1.0886,0.1588,1.1
10.167308,0.0838,1.1392,0.2147,1.16
10.182754,0.0574,1.1553,0.2482,1.18
10.208561,0.0264,1.1165,0.2785,1.15
10.219788,0.0454,1.1546,0.0828,1.16
10.249655,-0.045,1.3469,0.2753,1.38
10.265174,-0.3166,1.3725,0.0362,1.41
10.281878,-0.2502,1.2731,-0.0325,1.3
10.32043,-0.1532,0.8685,0.0137,0.88
10.339799,-0.1258,0.7253,-0.1356,0.75
10.351664,-0.1173,0.7586,-0.1652,0.79
10.368965,-0.1251,0.9061,-0.086,0.92
10.412064,0.0982,1.2296,0.1053,1.24
10.412369,0.0982,1.2296,0.1053,1.24
10.434801,0.1278,1.1575,0.0855,1.17
10.451966,0.1212,0.9762,0.0523,0.99
